timestamp,frame_number,status,method,contour_count,person_count
2026-07-09 09:46:35.985,178,MOTION DETECTED,Background Subtraction (MOG2),44,44
2026-07-09 09:46:36.019,179,MOTION DETECTED,Background Subtraction (MOG2),42,42
2026-07-09 09:46:36.067,180,MOTION DETECTED,Background Subtraction (MOG2),36,36
2026-07-09 09:46:36.117,181,MOTION DETECTED,Background Subtraction (MOG2),44,44
2026-07-09 09:46:36.167,182,MOTION DETECTED,Background Subtraction (MOG2),45,45
2026-07-09 09:46:36.249,183,MOTION DETECTED,Background Subtraction (MOG2),44,44
2026-07-09 09:46:36.288,184,MOTION DETECTED,Background Subtraction (MOG2),41,41
2026-07-09 09:46:36.334,185,MOTION DETECTED,Background Subtraction (MOG2),40,40
2026-07-09 09:46:36.376,186,MOTION DETECTED,Background Subtraction (MOG2),41,41
2026-07-09 09:46:36.417,187,MOTION DETECTED,Background Subtraction (MOG2),41,41
2026-07-09 09:46:36.451,188,MOTION DETECTED,Background Subtraction (MOG2),38,38
2026-07-09 09:46:36.486,189,MOTION DETECTED,Background Subtraction (MOG2),38,38
2026-07-09 09:46:36.516,190,MOTION DETECTED,Background Subtraction (MOG2),38,38
2026-07-09 09:46:36.584,191,MOTION DETECTED,Background Subtraction (MOG2),37,37
2026-07-09 09:46:36.621,192,MOTION DETECTED,Background Subtraction (MOG2),37,37
2026-07-09 09:46:36.660,193,MOTION DETECTED,Background Subtraction (MOG2),36,36
2026-07-09 09:46:36.697,194,MOTION DETECTED,Background Subtraction (MOG2),34,34
2026-07-09 09:46:36.724,195,MOTION DETECTED,Background Subtraction (MOG2),30,30
2026-07-09 09:46:36.782,196,MOTION DETECTED,Background Subtraction (MOG2),32,32
2026-07-09 09:46:36.825,197,MOTION DETECTED,Background Subtraction (MOG2),38,38
2026-07-09 09:46:36.863,198,MOTION DETECTED,Background Subtraction (MOG2),40,40
2026-07-09 09:46:36.899,199,MOTION DETECTED,Background Subtraction (MOG2),37,37
2026-07-09 09:46:36.950,200,MOTION DETECTED,Background Subtraction (MOG2),34,34
2026-07-09 09:46:36.977,201,MOTION DETECTED,Background Subtraction (MOG2),33,33
2026-07-09 09:46:37.029,202,MOTION DETECTED,Background Subtraction (MOG2),37,37
